Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1700026258.6907692,28990,1700026258,651531520,sensor_wgs84,,0.0,0.0,0.0,0.6401796936988831,0.23262861371040344,0.26365163922309875,0.683038592338562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.983062029857702e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9404104413154547e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6473848923752285e-05)",0.0,0.0,0.0,-0.03711104393005371,-0.011602828279137611,-0.004076042212545872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.6908987,28991,1700026258,661542912,sensor_wgs84,,0.0,0.0,0.0,0.6400793194770813,0.2325569987297058,0.2636193633079529,0.6831696033477783,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.983062029857702e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9404104413154547e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6473848923752285e-05)",0.0,0.0,0.0,-0.030442068353295326,-0.019738726317882538,-0.014589945785701275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7344105,28992,1700026258,671560704,sensor_wgs84,,0.0,0.0,0.0,0.6399931311607361,0.23251023888587952,0.2635526657104492,0.6832919716835022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.983062029857702e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9404104413154547e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6473848923752285e-05)",0.0,0.0,0.0,-0.018912194296717644,-0.016665419563651085,-0.018906567245721817,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7344892,28993,1700026258,681575168,sensor_wgs84,,0.0,0.0,0.0,0.639927327632904,0.23250536620616913,0.26346370577812195,0.6833894848823547,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.983062029857702e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9404104413154547e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6473848923752285e-05)",0.0,0.0,0.0,-0.01623617298901081,-0.014565889723598957,-0.022338079288601875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.734616,28994,1700026258,691592704,sensor_wgs84,,0.0,0.0,0.0,0.6398749351501465,0.23253007233142853,0.2633625864982605,0.6834691166877747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.983062029857702e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9404104413154547e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6473848923752285e-05)",0.0,0.0,0.0,-0.010438721626996994,-0.011952104978263378,-0.02480301447212696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7346768,28995,1700026258,701606912,sensor_wgs84,,0.0,0.0,0.0,0.6398237943649292,0.23256297409534454,0.26326924562454224,0.6835417747497559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.983062029857702e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9404104413154547e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6473848923752285e-05)",0.0,0.0,0.0,-0.00474723894149065,-0.008559364825487137,-0.020752154290676117,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7347288,28996,1700026258,711621632,sensor_wgs84,,0.0,0.0,0.0,0.6397912502288818,0.2325870543718338,0.2632010579109192,0.6835902333259583,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.983062029857702e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9404104413154547e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6473848923752285e-05)",0.0,0.0,0.0,-0.009202269837260246,-0.005689173936843872,-0.011085279285907745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7784297,28997,1700026258,721638144,sensor_wgs84,,0.0,0.0,0.0,0.6397696733474731,0.23259033262729645,0.2631394565105438,0.6836331486701965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,-0.0037364442832767963,-0.013507637195289135,-0.00921411719173193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7785099,28998,1700026258,731652096,sensor_wgs84,,0.0,0.0,0.0,0.6397735476493835,0.2325914204120636,0.2630630433559418,0.6836584806442261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,0.005730495322495699,-0.013096078298985958,-0.012362958863377571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7785728,28999,1700026258,741665536,sensor_wgs84,,0.0,0.0,0.0,0.6397759914398193,0.23259609937667847,0.2630031406879425,0.6836776733398438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,0.0028405990451574326,-0.007113080937415361,-0.009784444235265255,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7786295,29000,1700026258,751682304,sensor_wgs84,,0.0,0.0,0.0,0.6397827863693237,0.23259088397026062,0.2629462778568268,0.6836948990821838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,0.00015889888163655996,-0.011156375519931316,-0.004475685302168131,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7818651,29001,1700026258,761700864,sensor_wgs84,,0.0,0.0,0.0,0.6397956609725952,0.2325531393289566,0.2629057466983795,0.6837114095687866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,0.003917248919606209,-0.01560941431671381,0.0038413265720009804,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.7885334,29002,1700026258,771716096,sensor_wgs84,,0.0,0.0,0.0,0.6398296356201172,0.23249301314353943,0.26287946105003357,0.6837100982666016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,0.00616050697863102,-0.016965728253126144,0.007889785803854465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.8308847,29003,1700026258,781731840,sensor_wgs84,,0.0,0.0,0.0,0.6398751735687256,0.23240183293819427,0.2628442645072937,0.6837120056152344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,0.003446388989686966,-0.026231836527585983,0.009445280767977238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.830952,29004,1700026258,791744256,sensor_wgs84,,0.0,0.0,0.0,0.6399065852165222,0.23227448761463165,0.2628117501735687,0.6837384104728699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,-0.008696338161826134,-0.02811681479215622,0.015423166565597057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.8310113,29005,1700026258,801759744,sensor_wgs84,,0.0,0.0,0.0,0.6399469375610352,0.23213045299053192,0.2627915143966675,0.6837572455406189,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,-0.0020631281659007072,-0.024588417261838913,0.018066173419356346,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.8313167,29006,1700026258,811777024,sensor_wgs84,,0.0,0.0,0.0,0.6399928331375122,0.23199716210365295,0.2627815008163452,0.6837633848190308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,-4.067062400281429e-05,-0.020216278731822968,0.011164274998009205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.8744307,29007,1700026258,821789440,sensor_wgs84,,0.0,0.0,0.0,0.6400341987609863,0.23191320896148682,0.26274529099464417,0.6837671995162964,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,0.005866235122084618,-0.017065079882740974,0.0009734946652315557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.8745053,29008,1700026258,831803904,sensor_wgs84,,0.0,0.0,0.0,0.6400449872016907,0.2318774312734604,0.26269984245300293,0.6837865710258484,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,0.0012816799571737647,-0.008630199357867241,-0.004237164277583361,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.8745606,29009,1700026258,841821184,sensor_wgs84,,0.0,0.0,0.0,0.6401239037513733,0.23160824179649353,0.2623901963233948,0.6839228272438049,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,-0.0020390779245644808,-0.005011890549212694,-0.007027651648968458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.874613,29010,1700026258,851838976,sensor_wgs84,,0.0,0.0,0.0,0.6401184797286987,0.23161214590072632,0.2623734474182129,0.6839330196380615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,8.862151298671961e-05,0.006615920923650265,-0.000277550658211112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.9185328,29011,1700026258,861853696,sensor_wgs84,,0.0,0.0,0.0,0.6400965452194214,0.23165394365787506,0.2623753845691681,0.68393874168396,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,0.0027983542531728745,0.008503980934619904,-0.009562536142766476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.9186957,29012,1700026258,871869952,sensor_wgs84,,0.0,0.0,0.0,0.640062153339386,0.23171691596508026,0.2623552083969116,0.6839573383331299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,-0.0034781733993440866,0.008469355292618275,-0.017558379098773003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.918788,29013,1700026258,881883136,sensor_wgs84,,0.0,0.0,0.0,0.640012264251709,0.23177771270275116,0.2623261511325836,0.6839945316314697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,-0.012131630443036556,0.007638482376933098,-0.016877206042408943,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.9188468,29014,1700026258,891896832,sensor_wgs84,,0.0,0.0,0.0,0.6399391293525696,0.23183713853359222,0.2623036205768585,0.6840513348579407,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,-0.017195062711834908,0.0023381744977086782,-0.013668175786733627,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.9622898,29015,1700026258,901913344,sensor_wgs84,,0.0,0.0,0.0,0.6398761868476868,0.2318817526102066,0.2622841000556946,0.6841025948524475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9789139597071515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9354189755244142e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6427610296193526e-05)",0.0,0.0,0.0,-0.005448649637401104,0.007054245099425316,-0.009878367185592651,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1700026258.9623277,29016,1700026258,911925504,sensor_wgs84,,0.0,0.0,0.0,0.6398457288742065,0.23193097114562988,0.262275367975235,0.6841177940368652,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9748883493848082e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9304979905150122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.638087311943111e-05)",0.0,0.0,0.0,-0.002796915825456381,0.005775240249931812,-0.007499270606786013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
